"id","slug","fieldPath","protectedContext","before","after"
"SF-2001-0315","2001-2nd-round-pick-47th-overall-jamie-winborn-2001-3rd-round-pick-green-bay-packers-2001","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2001-0315","2001-2nd-round-pick-47th-overall-jamie-winborn-2001-3rd-round-pick-green-bay-packers-2001","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2001-04-22-0267","2002-4th-round-pick-112th-overall-subsequently-traded-dave-zastudil-atlanta-falcons-2001","summary","false","Denver Broncos received 2002 4th round pick (112th overall subsequently traded, Dave Zastudil). Atlanta Falcons received 2001 7th round pick (215th overall, Corey Hall), 2001 7th round pick (219th overall, Kynan Forney) and 2001 7th round pick (226th overall, Ronald Flemons). The final Batch 018 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2002 4th round pick (112th overall subsequently traded, Dave Zastudil). Atlanta Falcons received 2001 7th round pick (215th overall, Corey Hall), 2001 7th round pick (219th overall, Kynan Forney) and 2001 7th round pick (226th overall, Ronald Flemons). The final review favors Denver Broncos because that return produced stronger practical football value."
"MIA-2001-0186","2001-3rd-round-pick-81st-overall-subsequently-traded-eagles-2001","qaNotes","false","Batch 007 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"DEN-2001-08-02-0268","2002-7th-round-pick-228th-overall-chris-young-atlanta-falcons-2001","summary","false","Denver Broncos received 2002 7th round pick (228th overall, Chris Young). Atlanta Falcons received Henri Crockett. The final Batch 018 review keeps this as an even trade because neither return separates enough for a win/loss label.","Denver Broncos received 2002 7th round pick (228th overall, Chris Young). Atlanta Falcons received Henri Crockett. The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"CAR-2001-0019","panthers-tennessee-titans-trade-2001-0019","summary","false","Carolina Panthers received Perry Phenix. Tennessee Titans received 2002 7th round pick not exercised. The final Batch 018 review favors Carolina Panthers because that return produced stronger practical football value.","Carolina Panthers received Perry Phenix. Tennessee Titans received 2002 7th round pick not exercised. The final review favors Carolina Panthers because that return produced stronger practical football value."
"GB-2001-0353","rod-walker-tennessee-titans-2001","summary","false","Tennessee Titans received 2002 7th round pick (240th overall, Carlos Hall). Green Bay Packers received Rod Walker. The final Batch 018 review favors Tennessee Titans because that return produced stronger practical football value.","Tennessee Titans received 2002 7th round pick (240th overall, Carlos Hall). Green Bay Packers received Rod Walker. The final review favors Tennessee Titans because that return produced stronger practical football value."
"MIN-2001-09-02-0200","spergon-wynn-cleveland-browns-2001","summary","false","Cleveland Browns received 2002 5th round pick. Minnesota Vikings received Spergon Wynn, Travis Prentice and 2002 7th round pick (218th overall, Chad Beasley). The final Batch 018 review favors Cleveland Browns because that return produced stronger practical football value.","Cleveland Browns received 2002 5th round pick. Minnesota Vikings received Spergon Wynn, Travis Prentice and 2002 7th round pick (218th overall, Chad Beasley). The final review favors Cleveland Browns because that return produced stronger practical football value."
"MIN-2001-10-16-0201","stalin-colinet-cleveland-browns-2001","summary","false","Cleveland Browns received 2003 5th round pick (142nd overall, Ryan Pontbriand). Minnesota Vikings received Stalin Colinet and 2002 7th round pick. The final Batch 018 review favors Cleveland Browns because that return produced stronger practical football value.","Cleveland Browns received 2003 5th round pick (142nd overall, Ryan Pontbriand). Minnesota Vikings received Stalin Colinet and 2002 7th round pick. The final review favors Cleveland Browns because that return produced stronger practical football value."
"MIA-2002-0188","ricky-williams-saints-2002","qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets."
"IND-2002-0306","brock-huard-seattle-seahawks-2002","summary","false","Seattle Seahawks received 2002 5th round pick (146th overall, Rocky Bernard). Indianapolis Colts received Brock Huard. The final Batch 018 review favors Seattle Seahawks because that return produced stronger practical football value.","Seattle Seahawks received 2002 5th round pick (146th overall, Rocky Bernard). Indianapolis Colts received Brock Huard. The final review favors Seattle Seahawks because that return produced stronger practical football value."
"DEN-2002-04-20-0269","2002-3rd-round-pick-96th-overall-dorsett-davis-baltimore-ravens-2002","summary","false","Baltimore Ravens received 2002 4th round pick (112th overall, Dave Zastudil) and 2002 5th round pick (155th overall, Terry Jones). Denver Broncos received 2002 3rd round pick (96th overall, Dorsett Davis). The final Batch 018 review favors Baltimore Ravens because that return produced stronger practical football value.","Baltimore Ravens received 2002 4th round pick (112th overall, Dave Zastudil) and 2002 5th round pick (155th overall, Terry Jones). Denver Broncos received 2002 3rd round pick (96th overall, Dorsett Davis). The final review favors Baltimore Ravens because that return produced stronger practical football value."
"SEA-2002-04-20-0116","2002-1st-round-pick-28th-overall-jerramy-stevens-green-bay-packers-2002","qaNotes","false","Batch 010 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2002-04-21-0270","2002-4th-round-pick-131st-overall-sam-brandon-and-2002-5th-round-pick-144th-overall-herb-h","summary","false","Denver Broncos received 2002 4th round pick (131st overall, Sam Brandon) and 2002 5th round pick (144th overall, Herb Haygood). New England Patriots received 2002 4th round pick (117th overall, Rohan Davey). The final Batch 018 review keeps this as an even trade because neither return separates enough for a win/loss label.","Denver Broncos received 2002 4th round pick (131st overall, Sam Brandon) and 2002 5th round pick (144th overall, Herb Haygood). New England Patriots received 2002 4th round pick (117th overall, Rohan Davey). The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"CAR-2003-0022","panthers-new-england-patriots-trade-2003-0022","qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"CAR-2003-0022","panthers-new-england-patriots-trade-2003-0022","perspectives.0.qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CAR-2003-0022","panthers-new-england-patriots-trade-2003-0022","perspectives.1.qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2003-04-26-0271","2003-4th-round-pick-108th-overall-quentin-griffin-2003-4th-round-pick-120th-overall-subseq","summary","false","Carolina Panthers received 2003 3rd round pick (82nd overall, Ricky Manning). Denver Broncos received 2003 4th round pick (108th overall, Quentin Griffin), 2003 4th round pick (120th overall subsequently traded, Asante Samuel) and 2003 7th round pick (227th overall, Clint Mitchell). The final Batch 017 review favors Carolina Panthers because that return produced stronger practical football value.","Carolina Panthers received 2003 3rd round pick (82nd overall, Ricky Manning). Denver Broncos received 2003 4th round pick (108th overall, Quentin Griffin), 2003 4th round pick (120th overall subsequently traded, Asante Samuel) and 2003 7th round pick (227th overall, Clint Mitchell). The final review favors Carolina Panthers because that return produced stronger practical football value."
